timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
6,12.021.286.964.416.500,-13.742.717.504.501.300,37.660.791.873.931.800,CA,0,5.064.072.608.947.750,-13.720.033.168.792.700,25.778.512.954.711.900,7.980.000.019.073.480,10.199.999.809.265.100,15.839.999.198.913.500
6,1.108.754.825.592.040,-7.062.894.821.166.990,6.955.155.849.456.780,CA,0,16.291.775.703.430.100,-13.335.188.627.243.000,-11.001.683.473.587.000,1.409.999.942.779.540,834.000.015.258.789,10.319.999.694.824.200
6,6.026.205.539.703.360,-4.177.882.194.519.040,15.897.499.322.891.200,CA,0,16.945.401.430.130.000,5.277.875.661.849.970,-13.371.840.715.408.300,17.520.000.457.763.600,8.279.999.732.971.190,-10.799.999.237.060.500
7,8.918.401.718.139.640,-522.175.407.409.668,5.793.967.843.055.720,CA,0,-5.265.658.497.810.360,-4.056.145.250.797.270,8.246.681.094.169.610,16.260.000.228.881.800,1.134.000.015.258.780,-7.5
7,862.630.844.116.211,-3.995.922.565.460.200,6.150.704.383.850.090,CA,0,-15.668.693.780.899.000,-5.192.354.694.008.820,2.217.440.903.186.790,1.668.000.030.517.570,9.779.999.732.971.190,-8.220.000.267.028.800
7,8.741.230.010.986.320,-883.699.893.951.416,5.937.620.401.382.440,CA,0,3.500.868.797.302.240,-5.668.829.679.489.130,-275.500.226.020.813,19.5,5.579.999.923.706.050,-8.039.999.961.853.020
8,9.883.264.541.625.970,-39.480.385.780.334.400,18.267.759.084.701.500,CA,0,-6.542.366.743.087.760,-8.918.632.566.928.860,33.597.588.539.123.500,18.600.000.381.469.700,4.199.999.809.265.130,-11.579.999.923.706.000
0,-8.906.430.602.073.660,6.550.535.678.863.520,7.060.500.621.795.650,SAL,0,-32.131.510.972.976.600,-14.886.785.745.620.700,-2.529.592.990.875.240,5.999.999.642.372.130,-34.800.000.190.734.800,21.779.998.779.296.800
1,-16.400.281.190.872.100,5.949.591.159.820.550,61.985.883.712.768.500,SAL,0,5.400.048.494.338.980,-4.758.640.229.701.990,-6.682.865.619.659.420,5.999.999.865.889.540,-5.039.999.961.853.020,2.153.999.900.817.870
1,-2.140.416.383.743.280,3.998.316.764.831.540,3.335.123.062.133.780,SAL,0,48.747.047.781.944.200,-1.737.911.581.993.100,-11.850.785.464.048.300,6.599.999.666.213.980,-4.920.000.076.293.940,21
1,2.728.192.901.611.320,9.289.502.143.859.860,4.149.151.611.328.120,SAL,0,-14.098.769.426.345.800,-8.032.878.041.267.390,16.823.228.597.640.900,6.420.000.076.293.940,-587.999.963.760.376,20.219.999.313.354.400
2,141.257.905.960.083,-4.714.183.330.535.880,-36.152.446.269.989.000,SAL,0,3.115.412.712.097.160,-17.916.678.190.231.300,-13.341.296.911.239.600,10.319.999.694.824.200,-9.779.999.732.971.190,16.739.999.771.118.100
2,1.102.051.067.352.290,-17.717.092.037.200.900,31.603.461.503.982.500,SAL,0,-1.567.480.206.489.560,-16.859.880.685.806.200,5.229.006.409.645.080,1.734.000.015.258.780,-22.799.999.713.897.700,13.739.999.771.118.100
2,7.632.715.225.219.720,-8.667.010.068.893.430,-3.292.027.235.031.120,SAL,0,24.691.174.030.303.900,-7.269.296.646.118.160,-2.742.784.917.354.580,1.919.999.885.559.080,-8.399.999.618.530.270,4.079.999.923.706.050
3,8.667.010.068.893.430,-3.318.363.666.534.420,2.056.619.167.327.880,SAL,0,-8.295.549.750.328.060,-13.182.471.990.585.300,18.875.735.998.153.600,1.931.999.969.482.420,-10.319.999.694.824.200,20.399.999.618.530.200
3,18.626.888.275.146.400,26.001.031.398.773.100,15.411.476.135.253.900,SAL,0,15.998.560.190.200.800,-155.892.813.205.719,6.762.278.079.986.570,2.118.000.030.517.570,-4.679.999.828.338.620,3.179.999.828.338.620
3,730.231.523.513.794,-1.216.254.472.732.540,5.171.475.410.461.420,SAL,0,-7.464.773.058.891.290,-34.208.452.701.568.600,-7.342.600.226.402.280,18.479.999.542.236.300,-11.579.999.923.706.000,293.999.981.880.188
4,9.770.736.694.335.930,222.660.756.111.145,-4.666.299.343.109.130,SAL,0,1.417.207.419.872.280,10.726.794.004.440.300,26.193.902.492.523.100,20.760.000.228.881.800,-815.999.984.741.211,5.099.999.904.632.560
4,-20.829.553.604.125.900,-393.367.338.180.542,-3.514.688.014.984.130,SAL,0,8.057.312.369.346.610,-8.313.875.794.410.700,-12.852.604.389.190.600,17.639.999.389.648.400,-9.899.999.618.530.270,984.000.015.258.789
4,4.857.835.388.183.590,16.361.974.716.186.500,30.765.492.916.107.100,SAL,0,-16.120.734.214.782.700,-8.509.352.803.230.280,9.285.151.958.465.570,1.835.999.870.300.290,-5.099.999.904.632.560,1.109.999.942.779.540
5,8.288.725.852.966.300,-40.749.311.447.143.500,-6.775.590.777.397.150,SAL,0,12.889.256.477.355.900,10.409.144.163.131.700,12.095.131.725.072.800,19.439.998.626.708.900,-7.679.999.828.338.620,7.619.999.885.559.080
5,-19.393.034.279.346.400,4.086.902.141.571.040,-30.813.376.903.533.900,SAL,0,6.475.171.446.800.230,5.619.960.278.272.620,12.131.783.962.249.700,15.839.999.198.913.500,-6.239.999.771.118.160,13.859.999.656.677.200
5,-19.967.641.830.444.300,18.291.701.078.414.900,-24.181.437.492.370.600,SAL,0,6.719.517.707.824.700,1.038.470.957.428.210,7.147.123.217.582.700,16.619.998.931.884.700,-5.099.999.904.632.560,13.979.999.542.236.300
5,2.466.267.204.284.660,-53.127.336.502.075.100,11.221.623.420.715.300,SAL,0,2.559.525.489.807.120,26.481.008.529.663.000,16.407.840.251.922.600,15.960.000.038.146.900,-4.859.999.656.677.240,14.519.999.504.089.300
6,751.779.317.855.835,-13.646.949.529.647.800,13.024.457.693.099.900,SAL,0,-912.021.815.776.825,6.957.755.088.806.150,5.290.092.825.889.580,6.899.999.618.530.270,-13.799.999.952.316.200,20.100.000.381.469.700
6,10.481.815.338.134.700,2.561.795.711.517.330,10.515.334.129.333.400,SAL,0,7.110.471.725.463.860,-33.475.416.898.727.400,-18.277.088.403.701.700,4.5,10.079.999.923.706.000,18.119.998.931.884.700
6,-8.159.439.086.914.060,33.997.663.855.552.600,15.322.890.877.723.600,SAL,0,-6.139.195.561.408.990,7.073.819.637.298.580,-24.007.004.499.435.400,5.699.999.809.265.130,1.715.999.984.741.210,13.619.999.885.559.000
6,10.333.374.977.111.800,2.851.494.312.286.370,2.233.790.159.225.460,SAL,0,-6.536.257.863.044.730,-1.996.307.611.465.450,20.702.223.777.770.900,36.599.998.474.121.000,17.760.000.228.881.800,13.979.999.542.236.300
6,9.081.207.275.390.620,25.713.725.090.026.800,27.724.854.946.136.400,SAL,0,25.833.492.279.052.700,-14.569.135.904.312.100,-2.101.376.533.508.300,-47.999.998.927.116.300,17.459.999.084.472.600,13.5
7,-2.806.004.285.812.370,-28.131.868.839.263.900,-2.403.778.553.009.030,SAL,0,-18.307.631.015.777.500,4.092.797.264.456.740,1.605.353.832.244.870,-3,178.799.991.607.666,13.380.000.114.440.900
7,30.820.558.547.973.600,2.236.184.310.913.080,-13.168.109.953.403.400,SAL,0,19.480.493.068.695.000,-1.035.416.603.088.370,-27.030.787.467.956.500,16.200.000.047.683.700,13.559.999.465.942.300,18.719.999.313.354.400
7,-15.691.597.938.537.500,-11.762.712.478.637.600,-18.246.212.005.615.200,SAL,0,-12.278.391.420.841.200,3.897.320.330.142.970,2.740.952.253.341.670,23.999.998.569.488.500,15.059.999.465.942.300,17.459.999.084.472.600
0,-14.484.920.501.708.900,41.611.223.220.825.100,10.599.130.630.493.100,SEN,0,14.129.313.230.514.500,-5.931.501.388.549.800,-29.804.115.295.410.100,1.559.999.942.779.540,6.119.999.885.559.080,15.119.999.885.559.000
1,8.140.286.058.187.480,4.338.293.552.398.680,8.281.543.731.689.450,SEN,0,14.905.111.491.680.100,-5.626.068.711.280.820,32.559.117.674.827.500,149.399.995.803.833,5.519.999.980.926.510,15.479.999.542.236.300
1,-15.442.601.442.337.000,4.841.075.897.216.790,9.988.609.313.964.840,SEN,0,-7.580.837.607.383.720,-28.466.320.037.841.700,18.936.822.190.880.700,1.565.999.984.741.210,39.599.997.997.283.900,14.579.999.923.706.000
1,6.655.880.808.830.260,46.255.974.769.592.200,6.433.219.909.667.960,SEN,0,5.705.481.171.607.970,-7.660.250.067.710.870,-2.773.328.125.476.830,16.139.999.389.648.400,3.240.000.009.536.740,15.299.999.237.060.500
2,5.123.591.423.034.660,37.469.255.924.224.800,60.621.185.302.734.300,SEN,0,-12.767.083.942.890.100,-4.434.881.806.373.590,7.452.555.745.840.070,16.739.999.771.118.100,35.399.999.618.530.200,14.579.999.923.706.000
2,27.485.435.009.002.600,3.220.201.253.890.990,13.488.932.609.558.100,SEN,0,-10.030.407.905.578.600,-3.292.563.557.624.810,-4.306.600.093.841.550,1.853.999.900.817.870,37.799.999.713.897.700,12.420.000.076.293.900
2,454.898.327.589.035,349.314.022.064.209,8.291.120.529.174.800,SEN,0,29.932.396.486.401.500,4.190.535.545.349.120,8.002.334.833.145.140,1.931.999.969.482.420,3,11.519.999.504.089.300
3,21.308.395.266.532.800,3.646.369.218.826.290,881.784.439.086.914,SEN,0,3.029.891.550.540.920,-2.480.112.910.270.690,4.092.797.264.456.740,18.959.999.084.472.600,24.600.000.381.469.700,119.399.995.803.833
3,-21.547.814.831.137.600,3.222.595.453.262.320,8.571.242.332.458.490,SEN,0,18.936.823.308.467.800,-3.225.368.559.360.500,-10.995.574.295.520.700,1.865.999.984.741.210,24.600.000.381.469.700,12.779.999.732.971.100
3,14.987.702.369.689.900,4.146.757.125.854.490,8.283.937.454.223.630,SEN,0,-17.470.745.742.321.000,2.528.982.162.475.580,5.497.787.147.760.390,1.853.999.900.817.870,35.399.999.618.530.200,12
4,9.792.284.965.515.130,43.406.877.517.700.100,8.269.572.257.995.600,SEN,0,12.217.304.855.585.000,-24.007.004.499.435.400,1.508.837.193.250.650,1.931.999.969.482.420,36.599.998.474.121.000,12.719.999.313.354.400
4,2.992.752.194.404.600,29.233.202.934.265.100,8.757.989.883.422.850,SEN,0,-1.362.229.436.635.970,394.008.070.230.484,-29.077.184.200.286.800,1.968.000.030.517.570,2.819.999.933.242.790,12.899.999.618.530.200
4,12.186.486.721.038.800,3.912.125.587.463.370,8.178.592.681.884.760,SEN,0,-1.918.116.807.937.620,10.262.536.257.505.400,-16.371.189.057.826.900,1.919.999.885.559.080,4.139.999.866.485.590,12.119.999.885.559.000
5,6.368.576.288.223.260,3.773.261.785.507.200,911.233.139.038.086,SEN,0,-8.796.459.436.416.620,30.482.175.946.235.600,-3.066.543.638.706.200,19.020.000.457.763.600,38.399.999.141.693.100,1.175.999.927.520.750
5,15.418.659.448.623.600,4.359.841.346.740.720,7.898.471.355.438.230,SEN,0,-11.423.180.252.313.600,-2.015.855.349.600.310,-2.321.287.989.616.390,19.139.999.389.648.400,5.639.999.866.485.590,10.920.000.076.293.900
5,12.210.428.714.752.100,4.175.487.995.147.700,9.121.908.187.866.210,SEN,0,-16.065.755.486.488.300,22.296.582.162.380.200,-10.690.141.469.240.100,1.968.000.030.517.570,6.119.999.885.559.080,9.899.999.618.530.270
6,22.242.133.617.401.100,36.511.576.175.689.600,8.169.015.884.399.410,SEN,0,17.898.350.954.055.700,-22.357.667.982.578.200,51.312.681.287.527.000,19.619.998.931.884.700,5.460.000.038.146.970,10.739.999.771.118.100
6,6.655.880.808.830.260,3.821.146.011.352.530,8.063.671.112.060.540,SEN,0,21.991.148.591.041.500,3.170.390.725.135.800,23.273.965.716.362,193.799.991.607.666,6.539.999.961.853.020,10.859.999.656.677.200
6,10.414.776.802.062.900,3.220.201.253.890.990,8.899.248.123.168.940,SEN,0,-455.705.463.886.261,-16.737.708.449.363.700,-43.249.258.399.009.700,19.439.998.626.708.900,6.359.999.656.677.240,10.199.999.809.265.100
7,24.013.843.536.376.900,3.955.221.176.147.460,9.730.035.781.860.350,SEN,0,-4.886.921.867.728.230,-18.814.650.177.955.600,-32.070.425.152.778.600,19.559.999.465.942.300,7.019.999.980.926.510,9.960.000.038.146.970
7,11.971.008.777.618.400,6.114.790.916.442.870,10.213.664.054.870.600,SEN,0,1.417.207.419.872.280,-11.667.526.513.338.000,-39.767.327.904.701.200,19.439.998.626.708.900,9.239.999.771.118.160,8.220.000.267.028.800
7,6.105.214.357.376.090,4.458.003.520.965.570,724.485.445.022.583,SEN,0,-7.330.382.615.327.830,-3.023.782.968.521.110,-5.210.680.365.562.430,17.279.998.779.296.800,10.979.999.542.236.300,9.420.000.076.293.940
8,8.140.286.058.187.480,35.003.228.187.561.000,7.091.625.213.623.040,SEN,0,-5.742.133.408.784.860,3.799.581.825.733.180,6.230.825.558.304.780,1.631.999.969.482.420,13.619.999.885.559.000,8.639.999.389.648.430
8,10.295.066.982.507.700,64.834.980.964.660.600,7.158.663.272.857.660,SEN,0,18.631.389.737.129.200,4.398.229.718.208.310,3.121.521.472.930.900,15.119.999.885.559.000,16.079.999.923.706.000,6.420.000.076.293.940
8,15.322.890.877.723.600,6.030.993.938.446.040,7.972.691.535.949.700,SEN,0,39.095.375.686.883.900,-14.049.901.068.210.600,-2.773.328.125.476.830,149.399.995.803.833,1.565.999.984.741.210,809.999.942.779.541
0,34.380.736.351.013.100,5.331.887.245.178.220,7.623.138.427.734.370,TRO,0,30.915.889.739.990.200,-8.674.286.603.927.610,-10.506.882.667.541.500,-9.719.999.313.354.490,1.884.000.015.258.780,47.999.998.927.116.300
0,18.363.527.059.555.000,458.968.448.638.916,898.543.930.053.711,TRO,0,1.038.470.957.428.210,-13.164.145.946.502.600,-18.594.738.245.010.300,-15.960.000.038.146.900,12.899.999.618.530.200,6.420.000.076.293.940
0,-608.127.236.366.272,4.709.394.931.793.210,8.576.030.731.201.170,TRO,0,-32.986.724.376.678.400,978.606.104.850.769,-29.138.273.000.717.100,-17.579.999.923.706.000,20.399.999.618.530.200,13.679.999.351.501.400
0,-12.856.862.545.013.400,5.772.420.406.341.550,8.001.421.928.405.760,TRO,0,12.217.304.902.151.200,-23.463.335.037.231.400,3.677.408.695.220.940,-1.475.999.927.520.750,-24.600.000.381.469.700,15.119.999.885.559.000
1,-45.489.832.758.903.500,6.485.892.295.837.400,5.889.736.175.537.100,TRO,0,-273.301.100.730.896,-281.181.263.923.645,-20.402.899.384.498.500,-7.440.000.057.220.450,-4.799.999.713.897.700,19.260.000.228.881.800
1,8.379.706.382.751.460,-2.255.337.953.567.500,547.075.080.871.582,TRO,0,8.289.441.466.331.480,16.927.075.386.047.300,-1.852.143.406.867.980,9.779.999.732.971.190,-1.284.000.015.258.780,14.639.999.389.648.400
1,5.789.179.801.940.910,5.659.893.035.888.670,977.791.976.928.711,TRO,0,10.610.729.455.947.800,2.889.392.673.969.260,9.572.258.591.651.910,6.659.999.847.412.100,-11.399.999.856.948.800,1.968.000.030.517.570
2,18.059.463.500.976.500,7.891.288.757.324.210,14.755.465.507.507.300,TRO,0,-1.786.780.834.197.990,-16.786.576.509.475.700,28.466.320.037.841.700,4.980.000.019.073.480,3.179.999.828.338.620,21.239.999.771.118.100
2,10.196.905.136.108.300,7.175.422.668.457.030,-10.079.588.890.075.600,TRO,0,19.700.404.405.593.800,2.420.248.031.616.210,-4.893.030.524.253.840,10.199.999.809.265.100,11.999.999.731.779.000,19.559.999.465.942.300
2,6.071.695.327.758.780,11.279.084.205.627.400,10.505.757.331.848.100,TRO,0,-22.547.035.217.285.100,-2.299.907.684.326.170,2.286.468.505.859.370,7.559.999.942.779.540,5.940.000.057.220.450,20.520.000.457.763.600
3,18.507.179.021.835.300,-6.890.512.466.430.660,-2.561.795.711.517.330,TRO,0,12.021.827.697.753.900,1.443.474.531.173.700,-8.967.501.521.110.530,1.265.999.984.741.210,18.600.000.143.051.100,19.020.000.457.763.600
3,-9.002.198.576.927.180,4.120.420.932.769.770,12.497.732.639.312.700,TRO,0,8.106.181.621.551.510,-9.010.262.489.318.840,-3.536.909.818.649.290,6.839.999.675.750.730,8.819.999.694.824.210,1.835.999.870.300.290
3,525.527.286.529.541,3.713.406.801.223.750,5.219.359.993.934.630,TRO,0,18.784.105.777.740.400,44.593.164.324.760.400,3.536.909.818.649.290,8.699.999.809.265.130,809.999.942.779.541,18.479.999.542.236.300
3,26.458.322.525.024.400,1.628.057.098.388.670,13.977.349.281.311.000,TRO,0,13.487.904.071.807.800,34.776.558.876.037.500,-11.337.659.358.978.200,8.639.999.389.648.430,9.479.999.542.236.320,15.479.999.542.236.300
4,4.853.046.894.073.480,10.067.618.370.056.100,1.762.132.453.918.450,TRO,0,-16.310.101.747.512.800,-484.416.127.204.895,3.249.803.066.253.660,-3.419.999.837.875.360,20.939.998.626.708.900,25.199.999.809.265.100
4,10.371.682.167.053.200,-4.606.443.881.988.520,-13.862.427.473.068.200,TRO,0,35.973.854.064.941.400,1.645.671.010.017.390,-230.051.851.272.583,4.199.999.809.265.130,21.059.999.465.942.300,-3.179.999.828.338.620
4,-15.729.905.366.897.500,10.505.757.331.848.100,-17.932.571.172.714.200,TRO,0,5.076.290.369.033.810,-2.993.239.760.398.860,5.791.002.511.978.140,6.179.999.828.338.620,1.853.999.900.817.870,-10.679.999.351.501.400
5,10.508.151.054.382.300,7.378.929.615.020.750,7.805.097.699.165.340,TRO,0,8.503.243.923.187.250,-627.358.615.398.407,-28.588.494.658.470.100,834.000.015.258.789,1.685.999.870.300.290,-13.380.000.114.440.900
5,8.719.682.693.481.440,1.284.968.090.057.370,-9.174.580.574.035.640,TRO,0,24.355.196.952.819.800,1.387.274.980.545.040,-7.202.101.349.830.620,9.779.999.732.971.190,1.409.999.942.779.540,-14.819.999.694.824.200
5,6.919.242.739.677.420,5.288.791.656.494.140,6.538.564.682.006.830,TRO,0,-28.399.124.145.507.800,-16.236.798.763.275.100,2.136.195.659.637.450,13.319.999.694.824.200,8.519.999.504.089.350,-1.781.999.969.482.420
6,5.746.084.213.256.830,10.347.740.173.339.800,-6.473.921.298.980.710,TRO,0,2.905.885.934.829.710,16.462.818.384.170.500,-11.997.393.369.674.600,1.409.999.942.779.540,12.359.999.656.677.200,-149.399.995.803.833
6,6.967.126.727.104.180,-37.229.835.987.091.000,-4.031.835.556.030.270,TRO,0,8.900.306.820.869.440,-3.597.996.234.893.790,-11.869.112.253.189.000,163.799.991.607.666,12.059.999.465.942.300,-8.760.000.228.881.830
6,50.900.726.318.359.300,10.488.997.459.411.600,36.343.982.219.696.000,TRO,0,2.877.175.211.906.430,-5.251.608.371.734.610,13.017.538.785.934.400,15.779.999.732.971.100,12.059.999.465.942.300,-6.960.000.038.146.970
6,7.333.439.826.965.330,15.277.400.970.458.900,13.565.546.989.440.900,TRO,0,-304.210.901.260.376,4.045.760.631.561.270,-2.214.386.463.165.280,8.760.000.228.881.830,10.559.999.465.942.300,-15.960.000.038.146.900
6,37.636.849.880.218.500,8.906.430.602.073.660,-3.519.476.354.122.160,TRO,0,-38.429.532.051.086.400,-31.190.779.209.136.900,7.904.596.328.735.350,8.579.999.923.706.050,1.434.000.015.258.780,-12.899.999.618.530.200
0,4.292.803.764.343.260,5.102.043.628.692.620,7.936.778.545.379.630,SAL,0,-21.875.083.446.502.600,-1.503.339.409.828.180,-1.356.731.653.213.500,-834.000.015.258.789,-1.559.999.942.779.540,2.184.000.015.258.780
0,5.003.881.454.467.770,5.535.394.191.741.940,8.643.068.313.598.630,SAL,0,6.291.911.751.031.870,2.785.545.587.539.670,-1.875.356.286.764.140,-7.319.999.694.824.210,-37.200.000.286.102.200,208.799.991.607.666
1,-28.850.131.034.851.000,35.266.590.118.408.200,38.570.590.019.226.000,SAL,0,10.739.010.572.433.400,-8.778.133.392.333.980,23.945.917.189.121.200,-10.139.999.389.648.400,-19.199.999.570.846.500,20.520.000.457.763.600
1,1.366.610.336.303.710,-10.869.675.874.710.000,7.232.883.453.369.140,SAL,0,-8.533.787.727.355.950,-16.493.362.188.339.200,7.391.469.478.607.170,-8.579.999.923.706.050,1.559.999.942.779.540,208.799.991.607.666
1,-5.659.893.035.888.670,-55.545.477.867.126.400,-8.643.068.075.180.050,SAL,0,2.021.353.006.362.910,-11.453.723.907.470.700,-30.744.848.251.342.700,13.799.999.952.316.200,-7.199.999.809.265.130,20.219.999.313.354.400
2,3.998.316.824.436.180,2.049.436.569.213.860,-1.455.674.648.284.910,SAL,0,14.343.116.283.416.700,9.138.544.201.850.890,11.148.290.634.155.200,8.579.999.923.706.050,-4.319.999.694.824.210,2.003.999.900.817.870
2,18.684.350.967.407.200,4.608.838.081.359.860,8.674.192.428.588.860,SAL,0,1.188.132.882.118.220,-30.054.569.244.384.700,7.031.059.265.136.710,6.779.999.732.971.190,-16.200.000.047.683.700,21.479.999.542.236.300
2,-6.847.416.758.537.290,-2.782.062.292.098.990,-5.147.533.416.748.040,SAL,0,42.149.701.714.515.600,13.988.813.757.896.400,-2.654.820.442.199.700,6.839.999.675.750.730,-8.999.999.761.581.420,2.069.999.885.559.080
3,33.446.998.596.191.400,13.776.236.534.118.600,30.851.682.662.963.800,SAL,0,-15.943.582.355.976.100,-8.936.958.312.988.280,28.991.663.455.963.100,587.999.963.760.376,3.179.999.828.338.620,21
3,-5.193.023.681.640.620,-5.295.974.254.608.150,-24.420.857.429.504.300,SAL,0,2.321.287.989.616.390,-6.511.823.534.965.510,-2.810.590.982.437.130,6.119.999.885.559.080,-7.799.999.713.897.700,21.959.999.084.472.600
3,34.545.936.584.472.600,2.006.340.980.529.780,8.358.158.111.572.260,SAL,0,-6.670.648.455.619.810,-5.216.789.245.605.460,12.846.496.105.194.000,6.119.999.885.559.080,3.299.999.952.316.280,21.779.998.779.296.800
4,-37.158.010.005.950.900,-6.418.854.713.439.940,-3.708.618.402.481.070,SAL,0,20.696.115.493.774.400,3.543.018.400.669.090,-10.506.882.667.541.500,965.999.984.741.211,-7.199.999.690.055.840,20.279.998.779.296.800
4,28.634.653.091.430.600,44.292.731.285.095.200,768.538.773.059.845,SAL,0,-2.962.085.485.458.370,16.872.098.445.892.300,19.517.145.156.860.300,10.199.999.809.265.100,7.799.999.713.897.700,19.260.000.228.881.800
4,17.381.904.125.213.600,31.507.694.721.221.900,1.702.277.421.951.290,SAL,0,19.663.752.317.428.500,1.111.163.854.598.990,-543.059.229.850.769,5.759.999.752.044.670,-17.999.999.523.162.800,21
5,2.059.013.396.501.540,-14.748.282.432.556.100,5.044.582.843.780.510,SAL,0,-163.467.538.356.781,-14.080.443.382.263.100,6.774.495.840.072.630,-12.599.999.904.632.500,25.799.999.237.060.500,22.079.999.923.706.000
